ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_500_1,9660.060000000001,20.214,0.6,145.8,149713.34984771447,15633.636985962472,5430.2,468.0,22861.6,11071.4,8435.8,500.0,0.6,200.0,145.2,9.487200000000001
Gen_Data_500_2,9786.842,20.22,0.4,154.8,158722.4829698251,15854.75663774903,5333.8,522.8,22950.4,11589.8,9197.0,500.0,3.4,200.0,151.4,11.829999999999998
Gen_Data_500_3,10180.058,20.220000000000002,1.0,146.4,150445.7073088166,15672.46078393074,5596.4,621.6,23068.2,11920.8,9653.6,500.0,2.6,200.0,143.8,13.4224
Gen_Data_500_4,9768.256,20.238,0.0,142.8,146828.50702051484,15533.607108490822,5512.0,443.8,22865.4,11355.0,8826.8,500.0,1.8,200.0,141.0,10.826800000000002
Gen_Data_500_5,10143.108,20.226,0.2,139.8,143849.62341636597,15362.659798786606,5691.4,559.4,22874.6,11312.2,8785.8,500.0,0.6,200.0,139.2,11.0886
Gen_Data_500_6,9676.414,20.21,0.4,151.6,155491.8356706579,15764.83125740611,5569.0,514.0,23101.6,10971.4,8262.0,500.0,6.0,200.0,145.6,9.3666
Gen_Data_500_7,9634.155999999999,20.226,0.4,142.0,146054.13924917852,15377.56398994218,5989.6,598.4,23188.0,11752.4,9202.0,500.0,0.8,200.0,141.2,11.4852
Gen_Data_500_8,9852.572,20.233999999999998,0.2,140.4,144458.24427135187,15655.768931135815,5642.8,560.0,23128.6,11608.2,9122.6,500.0,2.0,200.0,138.4,10.7708
Gen_Data_500_9,10054.3,20.222,2.2,139.0,143017.00796303418,15694.35357152447,5346.4,455.0,22871.0,11440.8,8885.4,500.0,4.0,200.0,135.0,10.601600000000001
Gen_Data_500_10,9771.094000000001,20.221999999999998,0.4,148.4,152500.17048825516,15745.992085722513,5408.6,719.0,22945.4,12142.0,10044.6,500.0,2.0,200.0,146.4,13.905200000000002
